BirdID	Cohort	CaptureDate	CaptureTime	Year	Tarsus	Bill	Wing	Mass	Sex	Sex
903	2003	17-Nov-05	08:15	2005	19.5	13.60000038	78	28.5	0	female
912	2003	25-Nov-04	16:20	2004	18.5	13.39999962	75	26.60000038	0	female
913	2003	01-Jul-04	17:40	2004	18.5	13	77	26	0	female
913	2003	22-Nov-04	16:54	2004	18.70000076	13	77	31	0	female
913	2003	25-Nov-04	15:44	2004	19.10000038	13.60000038	77	28.39999962	0	female
913	2003	15-Jul-05	16:05	2005	18.60000038	12.30000019	76	27.89999962	0	female
913	2003	17-Nov-05	07:45	2005	19.10000038	12.5	77	28.79999924	0	female
917	2003	27-May-04	05:50	2004	17.79999924	13.30000019	74	24.20000076	0	female
917	2003	23-Nov-04	15:00	2004	17.79999924	13.19999981	75	23.79999924	0	female
917	2003	20-May-05	17:45	2005	17.79999924	13.5	75	25	0	female
917	2003	18-Nov-05	11:45	2005	18	13.19999981	75	23.39999962	0	female
926	2003	16-Oct-03	17:20	2003	17.70000076	NA	79	28.25	1	male
926	2003	06-Mar-04	12:25	2004	17.89999962	9.699999809	79	25.70000076	1	male
926	2003	09-Jul-04	11:20	2004	NA	NA	NA	NA	1	male
927	2003	17-May-04	11:30	2004	17.5	14	76	26	0	female
927	2003	28-Nov-04	14:55	2004	17.89999962	13.5	76	30.10000038	0	female
927	2003	13-Aug-06	15:15	2006	17.5	14.19999981	76	25.29999924	0	female
927	2003	17-Aug-06	17:30	2006	17.5	14.39999962	76	25.5	0	female
927	2003	22-Jul-08	NA	2008	17.79999924	13.10000038	76	25.5	0	female
927	2003	30-May-09	14:00	2009	17.29999924	13.5	76	27.5	0	female
928	2003	10-May-04	20:30	2004	18.20000076	13.80000019	76	27	0	female
929	2003	16-Jun-04	07:20	2004	17.79999924	13.69999981	77	25.60000038	0	female
929	2003	24-Nov-04	15:24	2004	17.79999924	12.69999981	77	28.79999924	0	female
929	2003	26-Nov-04	11:55	2004	18	13.19999981	78	26.79999924	0	female
929	2003	25-Jun-05	09:40	2005	17.79999924	13.39999962	77	25	0	female
929	2003	26-May-06	14:45	2006	17.89999962	13.10000038	77	26.20000076	0	female
929	2003	07-Jul-06	17:00	2006	17.60000038	14.30000019	77	27.5	0	female
936	2003	17-Oct-03	08:00	2003	19.29999924	NA	75	29	0	female
955	2003	18-Oct-03	08:10	2003	18.60000038	NA	76	27.25	0	female
955	2003	15-May-04	16:45	2004	18.39999962	13.69999981	75	29	0	female
955	2003	29-Jun-04	17:00	2004	18	13.80000019	75	29	0	female
955	2003	23-Nov-04	09:29	2004	18.39999962	13.5	78	27.70000076	0	female
957	2003	09-Mar-04	09:13	2004	19.20000076	13	79	28.20000076	1	male
957	2003	24-Nov-04	10:05	2004	19	13.5	80	28.10000038	1	male
959	2003	08-Jul-04	20:00	2004	18.60000038	13.5	78	26.79999924	1	male
959	2003	26-Nov-04	15:15	2004	18.70000076	13.10000038	80	29.39999962	1	male
959	2003	17-Nov-05	17:45	2005	18.79999924	13.69999981	81	27	1	male
959	2003	14-May-06	16:15	2006	19	13.89999962	80	28.29999924	1	male
960	2003	07-Mar-04	11:42	2004	19.39999962	13.19999981	78	26	0	female
960	2003	23-Jun-04	17:40	2004	18.60000038	14	78	28.29999924	0	female
960	2003	11-Aug-04	19:30	2004	18.5	13.80000019	77	27.5	0	female
960	2003	24-Nov-04	10:20	2004	19	13.30000019	79	25	0	female
962	2003	05-Mar-04	17:30	2004	19.5	13.30000019	78	27.79999924	1	male
962	2003	12-Feb-07	07:36	2007	19.20000076	14	81	27.39999962	1	male
963	2003	07-Mar-04	08:40	2004	19	14.5	78	27.20000076	0	female
963	2003	11-Mar-04	10:00	2004	18.89999962	14.5	78	27.20000076	0	female
963	2003	08-Aug-04	18:30	2004	18.89999962	14.5	75	28.20000076	0	female
963	2003	24-Nov-04	10:41	2004	18.85000038	14.4000001	79	28.39999962	0	female
963	2003	26-May-05	15:20	2005	19	14.39999962	79	31	0	female
963	2003	13-Aug-06	14:00	2006	18.89999962	14.10000038	78	28.39999962	0	female
971	2003	16-Oct-03	17:40	2003	17.70000076	NA	77	33	1	male
971	2003	09-Mar-04	10:13	2004	18.5	13.10000038	80	28	1	male
971	2003	12-Jun-04	18:50	2004	18.20000076	13.10000038	80	28.39999962	1	male
974	2003	07-Mar-04	11:30	2004	19	13.69999981	79	26.10000038	1	male
974	2003	24-Nov-04	09:30	2004	18.79999924	13.19999981	80	26.79999924	1	male
974	2003	15-Jul-05	16:20	2005	18.70000076	13	79	27.20000076	1	male
974	2003	18-Nov-05	11:35	2005	18.79999924	13.30000019	80	26.5	1	male
980	2003	13-Jun-04	07:40	2004	19.60000038	13.39999962	78	27.5	0	female
980	2003	15-Aug-05	07:10	2005	20	13.60000038	80	27.79999924	0	female
980	2003	20-May-06	15:30	2006	19.79999924	13.30000019	79	29.10000038	0	female
984	2003	23-Nov-04	17:43	2004	19.20000076	13.69999981	79	28.89999962	1	male
984	2003	21-Jul-05	19:45	2005	18.89999962	14.10000038	78	30.20000076	1	male
984	2003	19-Oct-05	NA	2005	NA	NA	NA	NA	1	male
984	2003	17-Nov-05	20:35	2005	19	13.80000019	80	28.89999962	1	male
984	2003	13-Jun-06	14:00	2006	18.5	14.10000038	79	30.39999962	1	male
984	2003	07-Jul-06	15:30	2006	18.79999924	14.60000038	79	30	1	male
984	2003	07-Feb-07	10:32	2007	19.20000076	14	79	26	1	male
985	2003	10-Mar-04	09:45	2004	20	13.80000019	76	27.39999962	0	female
985	2003	04-Jun-04	12:30	2004	19.5	14.30000019	76	28	0	female
985	2003	08-Jul-04	19:30	2004	19.5	14.19999981	76	29.79999924	0	female
985	2003	23-Nov-04	08:00	2004	19.70000076	14.60000038	76	29.10000038	0	female
985	2003	23-May-05	15:00	2005	19.60000038	14	77	28.79999924	0	female
985	2003	26-Jun-05	14:50	2005	19.39999962	14	76	27.79999924	0	female
988	2003	10-Mar-04	06:55	2004	18.20000076	13.30000019	75	26.89999962	0	female
988	2003	23-Nov-04	10:00	2004	18.29999924	13.19999981	75.5	26.80000019	0	female
988	2003	24-May-05	16:45	2005	18.20000076	14.10000038	76	27.79999924	0	female
988	2003	19-Nov-05	14:20	2005	18.20000076	13.30000019	75	29.20000076	0	female
988	2003	13-May-06	18:30	2006	18.20000076	14.60000038	76	29.5	0	female
993	2003	17-Oct-03	16:40	2003	19.10000038	NA	76	30.75	1	male
993	2003	07-Mar-04	12:30	2004	19.29999924	13.19999981	75	26.5	1	male
993	2003	11-Mar-04	09:05	2004	19.5	12.80000019	76	26.89999962	1	male
993	2003	25-Nov-04	16:10	2004	19	13.39999962	75	28	1	male
993	2003	23-May-05	13:10	2005	19.29999924	13.19999981	78	29.20000076	1	male
993	2003	17-Nov-05	13:30	2005	19.39999962	13	77	30	1	male
1029	2003	10-Aug-03	12:00	2003	17.29999924	NA	NA	23.5	0	female
1033	2003	06-Mar-04	09:09	2004	18	13.19999981	76	27	0	female
1033	2003	11-Mar-04	09:55	2004	18.10000038	13	76	26.89999962	0	female
1038	2003	27-Jul-04	18:50	2004	18.79999924	13.19999981	80	28.89999962	1	male
1038	2003	25-Nov-04	08:15	2004	18.89999962	12.80000019	82	28.20000076	1	male
1038	2003	18-Jul-05	15:10	2005	18.60000038	13.19999981	81	29.5	1	male
1038	2003	18-Nov-05	11:10	2005	19	13.19999981	81	27.20000076	1	male
1042	2003	16-Oct-03	18:05	2003	18.29999924	NA	71	31.25	0	female
1042	2003	17-Oct-03	07:50	2003	18.20000076	NA	71	28	0	female
1042	2003	18-Oct-03	08:20	2003	NA	NA	NA	28	0	female
1043	2003	08-Jul-04	20:50	2004	18.60000038	13.39999962	76	28.20000076	1	male
1043	2003	27-Jul-04	18:00	2004	18.60000038	12.89999962	77	NA	1	male
1047	2003	26-May-05	13:00	2005	18.20000076	14.5	80	29.20000076	0	female
1047	2003	05-Aug-05	10:50	2005	18	14.39999962	79	28.39999962	0	female
1047	2003	17-Nov-05	12:10	2005	18	13.60000038	80	28.39999962	0	female
1047	2003	13-Jul-06	10:15	2006	17.79999924	14.19999981	79	26.39999962	0	female
1048	2003	09-Mar-04	07:05	2004	18.89999962	13.5	77	27.70000076	0	female
1048	2003	11-Mar-04	14:35	2004	18.5	13.10000038	77	29.5	0	female
1048	2003	27-May-04	06:00	2004	18.60000038	13.60000038	76	27	0	female
1048	2003	23-Nov-04	09:10	2004	18.70000076	13.69999981	78	26.60000038	0	female
1048	2003	15-Nov-05	08:45	2005	18.5	13.69999981	79	27.20000076	0	female
1053	2003	16-Oct-03	17:30	2003	18.89999962	NA	74	30	1	male
1053	2003	07-Mar-04	10:50	2004	19.10000038	13.19999981	78	25	1	male
1053	2003	06-Aug-04	16:40	2004	18.89999962	12.69999981	79	26.79999924	1	male
1053	2003	22-Nov-04	20:15	2004	18.79999924	13.19999981	80	28.20000076	1	male
1053	2003	19-Nov-05	08:35	2005	19.10000038	13.19999981	80	26.39999962	1	male
1054	2003	07-Mar-04	12:15	2004	19.10000038	12	76	24.70000076	0	female
1054	2003	25-May-04	09:30	2004	18.79999924	12.19999981	76	25.89999962	0	female
1054	2003	25-May-05	14:45	2005	19	12.19999981	76	26.60000038	0	female
1054	2003	15-May-06	12:00	2006	18.89999962	12.60000038	76	27.20000076	0	female
1062	2003	06-Mar-04	16:30	2004	17.70000076	13	76	26.79999924	0	female
1062	2003	26-Nov-04	13:10	2004	17.70000076	13	76	26.79999924	0	female
1063	2003	10-Mar-04	09:35	2004	18.79999924	13.60000038	76	25.20000076	0	female
1063	2003	03-Jun-04	16:50	2004	18.5	13.5	76	27.5	0	female
1063	2003	23-Nov-04	17:52	2004	18.5	13	76	27.39999962	0	female
1069	2003	17-Oct-03	09:25	2003	18.60000038	NA	74	28.5	0	female
1069	2003	10-Mar-04	13:10	2004	18.70000076	13	77	29.29999924	0	female
1069	2003	07-Jun-04	09:00	2004	18.5	13.80000019	77	27.60000038	0	female
1069	2003	23-Nov-04	14:50	2004	18.79999924	13	78	29.5	0	female
1069	2003	03-Jun-05	17:30	2005	18.79999924	13	78	29.29999924	0	female
1069	2003	17-Nov-05	09:30	2005	19	13.5	78	27.60000038	0	female
1074	2003	11-Mar-04	09:47	2004	18.5	12.80000019	77	25.20000076	0	female
1074	2003	22-Jul-04	19:25	2004	18.39999962	13.30000019	76	25.79999924	0	female
1083	2003	10-Mar-04	07:30	2004	19.10000038	14	77	27.70000076	0	female
1083	2003	26-Jul-04	11:30	2004	18.60000038	13.5	76	30.20000076	0	female
1083	2003	24-Nov-04	08:00	2004	19.20000076	13	78	26.20000076	0	female
1092	2003	29-Nov-04	11:20	2004	18.39999962	13	77	26.5	1	male
1095	2003	18-Oct-03	09:15	2003	20.10000038	NA	76	30	1	male
1095	2003	16-Jun-04	11:40	2004	19.39999962	13.60000038	79	28.79999924	1	male
1095	2003	27-Nov-04	10:20	2004	19.89999962	13	81	29.60000038	1	male
1095	2003	18-May-06	15:25	2006	20	13.5	80	28.79999924	1	male
1095	2003	06-Feb-07	11:58	2007	19.70000076	13.89999962	80	27.10000038	1	male
1099	2003	28-May-03	12:00	2003	NA	NA	NA	27.5	1	male
1099	2003	16-Oct-03	14:50	2003	17.29999924	NA	80	27	1	male
1099	2003	09-Jun-04	09:00	2004	17.20000076	13	80	26	1	male
1100	2003	11-Mar-04	09:35	2004	20.10000038	14	77	28.20000076	0	female
1100	2003	25-Nov-04	15:05	2004	19.89999962	14	78	27.79999924	0	female
1100	2003	16-Nov-05	16:00	2005	19.5	14.30000019	78	30	0	female
1100	2003	01-Aug-06	16:40	2006	19.70000076	14.10000038	77	28.39999962	0	female
1100	2003	17-Aug-06	18:15	2006	19.5	14	77	27	0	female
1102	2003	14-Aug-03	18:50	2003	19.5	NA	72	31	0	female
1102	2003	17-Oct-03	16:55	2003	19.70000076	NA	74	31.25	0	female
1102	2003	09-Mar-04	11:30	2004	19.70000076	14.30000019	74	28.70000076	0	female
1103	2003	13-Aug-03	19:50	2003	NA	NA	NA	29.5	1	male
1103	2003	14-Aug-03	19:50	2003	19	NA	75	NA	1	male
1103	2003	16-Oct-03	17:00	2003	19.39999962	NA	78	29.75	1	male
1103	2003	25-Nov-04	08:48	2004	19.20000076	12.5	79	27	1	male
4383	2003	12-Aug-03	12:00	2003	NA	NA	NA	NA	1	male
4383	2003	16-Oct-03	15:10	2003	17	NA	78	26.75	1	male
4383	2003	07-Mar-04	08:50	2004	17.10000038	12.30000019	78	24.89999962	1	male
4383	2003	15-Jun-04	11:30	2004	17.10000038	13.10000038	78	26.70000076	1	male
4383	2003	24-Nov-04	07:55	2004	17.20000076	12.19999981	79	25.39999962	1	male
4384	2003	16-Oct-03	14:40	2003	18	NA	77	27.5	0	female
4385	2003	16-Oct-03	16:30	2003	16	NA	78	27	1	male
4386	2003	16-Oct-03	17:50	2003	19.20000076	NA	75	34.75	1	male
4386	2003	17-Oct-03	11:30	2003	19.60000038	NA	76	32	1	male
4387	2003	06-Mar-04	13:05	2004	19	13.5	75	28.10000038	0	female
4387	2003	11-Mar-04	13:40	2004	19.29999924	13	76	28.39999962	0	female
4387	2003	23-Nov-04	16:40	2004	19.20000076	13.10000038	77	28.29999924	0	female
4387	2003	17-Nov-05	19:30	2005	18.29999924	13.19999981	77	27.5	0	female
4388	2003	10-Mar-04	07:45	2004	17.10000038	13.30000019	77	25.29999924	1	male
1226	2004	25-Nov-04	10:16	2004	19	13.10000038	80	27.29999924	1	male
1226	2004	16-Nov-05	11:40	2005	18.89999962	13.30000019	81	27.79999924	1	male
1226	2004	13-May-06	19:20	2006	19	13.69999981	81	27.39999962	1	male
1227	2004	24-Nov-04	12:00	2004	17.5	13.10000038	78	26.60000038	1	male
1227	2004	16-Nov-05	09:00	2005	17.60000038	13.5	79	26.20000076	1	male
1227	2004	06-Feb-07	12:10	2007	17.29999924	14.5	79	26.39999962	1	male
1228	2004	27-Nov-04	13:20	2004	19.5	13.10000038	79	29.10000038	0	female
1228	2004	14-Jul-05	18:20	2005	19.60000038	13.69999981	78	27.39999962	0	female
1228	2004	17-Nov-05	18:25	2005	19.89999962	13.19999981	79	29.39999962	0	female
1259	2004	22-Nov-04	18:00	2004	18.10000038	13.60000038	81	31.5	1	male
1318	2004	26-May-04	08:30	2004	18	NA	60	22.89999962	0	female
1318	2004	24-Nov-04	17:12	2004	18.29999924	12.60000038	78	29.20000076	0	female
1342	2004	23-Nov-04	13:45	2004	18.60000038	13.69999981	78	29.39999962	0	female
1343	2004	24-Nov-04	10:30	2004	18.20000076	14.19999981	78	28.60000038	1	male
1343	2004	18-Jul-05	15:50	2005	18.10000038	15	76	29.89999962	1	male
1343	2004	15-Nov-05	08:00	2005	18.60000038	14.5	79	29.5	1	male
1343	2004	19-Nov-05	08:05	2005	18.60000038	14.30000019	79	29.60000038	1	male
1353	2004	25-Nov-04	10:30	2004	18.5	13.19999981	80	29.10000038	1	male
1364	2004	26-Nov-04	11:45	2004	18.39999962	14.19999981	78	29.5	0	female
1386	2004	22-Nov-04	16:30	2004	18	13	78	30	0	female
1386	2004	18-Jul-05	15:35	2005	17.89999962	13.10000038	77	28.10000038	0	female
1386	2004	16-Nov-05	08:05	2005	18.29999924	13.5	78	26.79999924	0	female
1438	2004	22-Nov-04	20:00	2004	19.60000038	13.69999981	79	29.79999924	1	male
1438	2004	23-Apr-05	15:00	2005	NA	NA	79	23.79999924	1	male
1438	2004	21-Jul-05	19:30	2005	19.39999962	13.5	77	28.39999962	1	male
1438	2004	16-Nov-05	11:45	2005	19.70000076	13.69999981	79	27.39999962	1	male
1438	2004	29-May-06	11:15	2006	19.39999962	13.60000038	79	28.10000038	1	male
1446	2004	24-Nov-04	17:08	2004	17.70000076	12.39999962	78	28.60000038	0	female
1446	2004	25-May-05	13:25	2005	17.79999924	13.19999981	78	24.60000038	0	female
1446	2004	16-Nov-05	07:55	2005	18	13.10000038	79	24.5	0	female
1446	2004	11-Jul-06	13:55	2006	17.79999924	13.39999962	78	23.5	0	female
1446	2004	09-Feb-07	15:40	2007	17.89999962	13	79	27	0	female
1447	2004	25-Nov-04	15:50	2004	17.5	13.5	77	25.60000038	0	female
1448	2004	26-Nov-04	17:10	2004	19	13.5	81	30	1	male
1448	2004	15-Nov-05	07:50	2005	19	13.69999981	81	28.39999962	1	male
1448	2004	22-May-06	12:05	2006	18.89999962	13.89999962	81	24.70000076	1	male
1464	2004	22-Nov-04	20:25	2004	19.5	13.10000038	81	31.89999962	1	male
1464	2004	20-Jun-05	11:15	2005	19.20000076	13.60000038	81	29	1	male
1464	2004	30-Jul-06	18:05	2006	19.10000038	13.19999981	81	31.10000038	1	male
1500	2004	24-Nov-04	10:10	2004	17.70000076	12.5	78	26.10000038	1	male
1500	2004	12-Jun-05	12:30	2005	17.70000076	13.30000019	78	28.20000076	1	male
1500	2004	23-Aug-05	12:00	2005	NA	NA	NA	NA	1	male
1504	2004	22-Nov-04	19:35	2004	18.70000076	12.60000038	79	28.20000076	1	male
1507	2004	24-Nov-04	16:35	2004	17.79999924	12.89999962	75	27.79999924	0	female
1514	2004	23-Nov-04	17:16	2004	17.29999924	12.80000019	76	23.5	0	female
1514	2004	15-Nov-05	17:45	2005	17.20000076	13.30000019	77	25.5	0	female
1514	2004	22-May-06	11:40	2006	17.20000076	12.5	76	25.10000038	0	female
1519	2004	25-Nov-04	12:38	2004	17.89999962	13.10000038	78	27.39999962	1	male
1534	2004	22-Nov-04	17:25	2004	17	12.80000019	78	24.39999962	0	female
1544	2004	23-Nov-04	15:37	2004	18.70000076	12.80000019	77	29.20000076	0	female
1544	2004	29-Sep-05	10:00	2005	NA	NA	77	26.89999962	0	female
1544	2004	20-Nov-05	15:25	2005	18.20000076	13	78	29.5	0	female
1558	2004	23-Nov-04	15:05	2004	17.70000076	13.60000038	76	25.20000076	0	female
1558	2004	14-Jun-05	16:00	2005	17.79999924	14.39999962	75	25	0	female
1569	2004	23-Nov-04	17:05	2004	18.79999924	13	78	28.20000076	1	male
1569	2004	04-Oct-05	17:00	2005	NA	NA	79	28.70000076	1	male
1569	2004	29-Jul-06	17:20	2006	19	13.30000019	79	29.29999924	1	male
1586	2004	24-Nov-04	09:40	2004	19	12.10000038	77	24	0	female
1589	2004	04-Nov-04	15:55	2004	18.10000038	13.80000019	78	32	0	female
1589	2004	18-Jul-05	15:00	2005	18.10000038	13	75	26.79999924	0	female
1589	2004	20-Nov-05	10:30	2005	18.5	13.19999981	77	25.39999962	0	female
1591	2004	23-Nov-04	15:25	2004	17.79999924	12.19999981	78	27.20000076	1	male
1598	2004	22-Nov-04	17:00	2004	19.39999962	13.39999962	79	33.70000076	0	female
1598	2004	17-Nov-05	21:10	2005	19.5	13	79	29.79999924	0	female
1598	2004	13-May-06	19:05	2006	19.29999924	13.60000038	80	36.20000076	0	female
1697	2004	22-Nov-04	20:04	2004	19.29999924	12.30000019	79	27.5	1	male
1697	2004	21-Nov-05	07:50	2005	19	12.10000038	80	27.20000076	1	male
1697	2004	06-Feb-07	10:20	2007	19.29999924	12	80	25.39999962	1	male
1697	2004	25-Jun-07	14:00	2007	19.29999924	12.80000019	78	NA	1	male
1697	2004	01-Dec-07	NA	2007	18.89999962	12.19999981	80	26.60000038	1	male
1716	2004	22-Nov-04	19:00	2004	18.5	12.80000019	77	27.89999962	0	female
1716	2004	05-Jul-05	17:30	2005	18.39999962	13.5	76	28.39999962	0	female
1717	2004	25-Nov-04	16:00	2004	19.5	13.30000019	79	28.5	1	male
1717	2004	17-Nov-05	19:35	2005	20	13	80	27.60000038	1	male
1718	2004	13-Jun-05	12:15	2005	18.5	13.60000038	77	26.20000076	0	female
1738	2004	22-Nov-04	18:12	2004	18	13.19999981	79	24.79999924	1	male
1738	2004	13-Jun-05	11:45	2005	18.20000076	13	79	25.20000076	1	male
1738	2004	17-Nov-05	17:30	2005	18.20000076	12.69999981	80	26.20000076	1	male
1739	2004	22-Nov-04	19:12	2004	18.5	12.89999962	75	24.79999924	0	female
1739	2004	26-Jun-05	16:20	2005	18	12.80000019	74	23.79999924	0	female
1793	2004	22-Nov-04	19:46	2004	19.10000038	13.10000038	80	30	1	male
1818	2004	24-Nov-04	08:45	2004	18.20000076	13.69999981	78	26.60000038	1	male
1827	2004	24-Nov-04	12:05	2004	18.5	12.39999962	77	26	0	female
1827	2004	16-Oct-05	NA	2005	NA	NA	NA	NA	0	female
1827	2004	16-Nov-05	09:50	2005	18.5	12.80000019	78	28.39999962	0	female
1827	2004	26-May-06	11:45	2006	18.89999962	12.30000019	76	29.20000076	0	female
1837	2004	24-Nov-04	16:45	2004	18.70000076	12.80000019	78	31	0	female
1898	2004	24-Nov-04	15:42	2004	17.5	13.69999981	78	NA	1	male
1898	2004	17-Nov-05	21:25	2005	17.79999924	13.89999962	79	28.39999962	1	male
1902	2004	24-Nov-04	10:49	2004	18.89999962	12	80	22.70000076	1	male
1906	2004	29-Jun-05	11:45	2005	19.5	13	78	27.20000076	1	male
1906	2004	20-Nov-05	11:00	2005	19.79999924	13	79	28.5	1	male
1907	2004	24-Nov-04	11:30	2004	18.60000038	12.60000038	75	24.20000076	0	female
1907	2004	16-Nov-05	09:45	2005	19	13.19999981	75	27.20000076	0	female
1929	2004	22-Nov-04	17:37	2004	18.89999962	13.5	81	32.5	1	male
1929	2004	19-Oct-05	11:00	2005	NA	NA	82	29.5	1	male
1930	2004	24-Nov-04	12:50	2004	18	12	77	23.79999924	1	male
1933	2004	24-Nov-04	08:20	2004	19	14.10000038	80	27.79999924	1	male
1933	2004	17-Nov-05	16:35	2005	18.5	14	81	29.79999924	1	male
1935	2004	22-Nov-04	20:22	2004	18.79999924	13.69999981	77	26.39999962	1	male
1935	2004	03-Jun-05	17:20	2005	19	13.19999981	77	26.5	1	male
1935	2004	16-Jul-05	18:00	2005	18.70000076	13.30000019	77	26.60000038	1	male
1935	2004	16-Nov-05	08:20	2005	19.10000038	13.30000019	78	26	1	male
1939	2004	23-Nov-04	14:40	2004	18.79999924	13.30000019	79	29	1	male
1940	2004	25-Nov-04	12:52	2004	18	11.80000019	74	24.70000076	0	female
1940	2004	14-Jul-05	16:05	2005	17.5	12.10000038	75	25.10000038	0	female
1940	2004	15-Jul-05	16:10	2005	17.5	12.30000019	74	25	0	female
1954	2004	24-Nov-04	12:27	2004	17.5	12.39999962	76	26.5	1	male
1954	2004	21-Jul-05	19:35	2005	17.20000076	13.30000019	73	27.39999962	1	male
1954	2004	02-Jul-06	NA	2006	NA	NA	NA	29.20000076	1	male
1954	2004	30-Jul-06	18:30	2006	17.5	13.39999962	77	27.29999924	1	male
1956	2004	22-Nov-04	19:30	2004	19.5	12.5	80	30.79999924	1	male
1956	2004	17-Nov-05	13:40	2005	19.5	13.30000019	81	31.5	1	male
1956	2004	19-May-06	16:30	2006	19.5	13.30000019	81	29.29999924	1	male
1970	2004	24-Nov-04	09:15	2004	17.29999924	12.69999981	76	25	1	male
1999	2004	20-May-04	12:00	2004	NA	NA	NA	29.20000076	0	female
2000	2004	22-May-04	17:05	2004	NA	NA	NA	23.5	0	female
2000	2004	23-Nov-04	15:17	2004	18	13	77	25.20000076	0	female
2001	2004	17-Jun-04	16:50	2004	NA	NA	NA	29.39999962	1	male
2002	2004	19-Jun-04	18:30	2004	NA	NA	NA	26.20000076	0	female
2002	2004	22-Nov-04	16:40	2004	18.20000076	13	75	28.79999924	0	female
2003	2004	21-Jun-04	18:50	2004	NA	NA	NA	27.79999924	1	male
2003	2004	24-Nov-04	15:32	2004	17.5	13	79	31.5	1	male
2004	2004	21-Jun-04	19:10	2004	NA	NA	NA	28.5	0	female
2004	2004	25-Nov-04	11:50	2004	18.89999962	13	76	27.29999924	0	female
2004	2004	23-Jun-05	09:10	2005	18.70000076	13.39999962	74	26.10000038	0	female
2004	2004	15-Nov-05	17:15	2005	19	13.19999981	75	29.79999924	0	female
2004	2004	18-May-06	13:35	2006	18.70000076	13.5	NA	28.60000038	0	female
2004	2004	07-Feb-07	07:45	2007	19	12.80000019	76	26.5	0	female
2004	2004	02-Dec-07	NA	2007	18.89999962	12.69999981	76	25.70000076	0	female
2004	2004	01-Jun-08	NA	2008	19.60000038	14	75	26.70000076	0	female
2004	2004	05-Jul-08	NA	2008	18.5	13.5	75	26.70000076	0	female
2005	2004	23-Jun-04	17:50	2004	NA	NA	NA	25.10000038	0	female
2006	2004	23-Jun-04	18:00	2004	NA	NA	NA	30.39999962	1	male
2006	2004	24-Nov-04	16:05	2004	19.70000076	13.10000038	81	34	1	male
2007	2004	23-Jun-04	18:10	2004	NA	NA	NA	25.5	0	female
2007	2004	13-Jun-05	12:25	2005	18.39999962	14	76	26.10000038	0	female
2007	2004	16-Nov-05	08:50	2005	18.5	13.89999962	77	26.20000076	0	female
2008	2004	29-Jun-04	18:05	2004	NA	NA	NA	31.20000076	0	female
2010	2004	06-Jul-04	17:50	2004	NA	NA	NA	29	1	male
2010	2004	23-Nov-04	14:30	2004	17.5	13.19999981	78	27.5	1	male
2011	2004	08-Jul-04	21:30	2004	NA	NA	NA	25.79999924	0	female
2012	2004	08-Jul-04	21:40	2004	NA	NA	NA	27.60000038	1	male
2012	2004	13-Jun-05	11:55	2005	18.10000038	14.5	80	28	1	male
2013	2004	08-Jul-04	21:50	2004	NA	NA	NA	25.5	0	female
2014	2004	09-Jul-04	18:10	2004	NA	NA	NA	29.20000076	0	female
2014	2004	29-Jun-05	09:10	2005	18.5	13.5	78	27.39999962	0	female
2015	2004	09-Jul-04	18:20	2004	NA	NA	NA	27.20000076	1	male
2016	2004	09-Jul-04	18:30	2004	NA	NA	NA	25.60000038	0	female
2017	2004	21-Jul-04	10:50	2004	NA	NA	NA	22.60000038	1	male
2018	2004	11-Aug-04	17:40	2004	NA	NA	NA	29.60000038	1	male
2018	2004	03-Jun-05	16:00	2005	19.20000076	13.5	80	NA	1	male
4389	2004	22-Nov-04	18:36	2004	16.79999924	12	79	27.79999924	1	male
4389	2004	24-Nov-04	12:00	2004	17	12.60000038	80	NA	1	male
4390	2004	23-Nov-04	14:15	2004	18.39999962	13.19999981	75	26.70000076	1	male
4390	2004	17-Nov-05	20:45	2005	18	13.69999981	76	27.60000038	1	male
4390	2004	22-May-06	12:40	2006	17.79999924	13.5	76	26.60000038	1	male
4390	2004	11-Feb-07	08:54	2007	18.20000076	13.5	76	31.60000038	1	male
4391	2004	26-Nov-04	17:40	2004	18	13.5	76	28.39999962	0	female
4391	2004	16-Nov-05	15:05	2005	18.39999962	13.39999962	76	25.60000038	0	female
4392	2004	27-Nov-04	10:05	2004	19.20000076	13.5	77	27.70000076	0	female
4392	2004	02-Aug-05	08:00	2005	19	13.5	75	25.60000038	0	female
4393	2004	29-Nov-04	09:30	2004	18	13	75	24.89999962	0	female
4425	2004	24-Nov-04	12:20	2004	17.79999924	12.69999981	74	25	0	female
4425	2004	18-Jun-05	16:35	2005	17.70000076	13.10000038	73	28.20000076	0	female
4425	2004	17-Nov-05	11:30	2005	17.89999962	13.30000019	75	27.5	0	female
4425	2004	13-Jun-06	12:00	2006	17.5	13.10000038	75	26.29999924	0	female
4425	2004	07-Feb-07	08:42	2007	17.70000076	12.80000019	75	26.39999962	0	female
4425	2004	16-May-07	07:07	2007	17.89999962	13.10000038	75	28.79999924	0	female
4426	2004	24-Nov-04	11:43	2004	18.20000076	13	78	25.5	1	male
2053	2005	06-Jul-05	16:05	2005	17.29999924	NA	72	26.20000076	1	male
2053	2005	07-Jul-06	16:40	2006	17.20000076	12.10000038	77	25.70000076	1	male
2090	2005	16-Jun-05	17:15	2005	17.5	NA	75	23.39999962	0	female
2090	2005	19-Jun-05	12:00	2005	17.5	NA	73	23	0	female
2090	2005	28-Jun-05	17:15	2005	17.39999962	NA	74	25.39999962	0	female
