,rating,year,max_players,log.play.time,two.players,three.players,weight,mech.pca.1,mech.pca.2,mech.pca.3,log.owned,log.n.ratings
diamonds,7.02332,2014,6,1.47712125471966,1.73684210526316,2,1.5664,-0.763802012013039,0.673879936858499,0.15475288153248,3.71281800020785,3.53071183798166
power-grid-factory-manager,6.90228,2009,5,1.77815125038364,1.75,2.40425531914894,3,-0.385309890120143,-0.197001483907866,0.91368115019242,3.76767522402796,3.72222246396973
ambush,7.37889,1983,1,2.38021124171161,0,0,3.2209,0.603477898496189,0.331345954629121,0.982768664696519,3.58681226944338,3.26292546933183
witness,7.40204,2014,4,1.17609125905568,1,1,1.5319,-0.385309890120143,-0.197001483907866,0.91368115019242,3.41697317260304,3.19865708695442
fleet,6.99862,2012,4,1.65321251377534,1.71428571428571,2.11904761904762,2.2394,-0.763802012013039,0.673879936858499,0.15475288153248,3.71307032585564,3.55254654795566
tales-games-hare-tortoise,7.20495,2011,5,1.17609125905568,1.74074074074074,2.33333333333333,1.4608,-0.763802012013039,0.673879936858499,0.15475288153248,3.59228781595213,3.34498141392726
ikusa,7.01123,1986,5,2.55630250076729,1.425,1.76595744680851,2.9469,0.603477898496189,0.331345954629121,0.982768664696519,3.84670814545601,3.63588568528127
strasbourg,7.19492,2011,5,1.77815125038364,1.23809523809524,1.70588235294118,2.733,-0.713491257135114,-2.51106560904538,1.74941912561975,3.36210531929377,3.32325210017169
winners-circle,6.961,2001,6,1.77815125038364,1.33333333333333,1.78723404255319,1.6061,-0.385309890120143,-0.197001483907866,0.91368115019242,3.58782317131896,3.61773403536402
runebound-second-edition,6.9028,2005,6,2.38021124171161,2.48603351955307,2.37016574585635,2.6792,-0.207517800946573,0.644877008866004,-0.102501787091208,3.96684542365492,3.85418454383361
distant-plain,8.02422,2013,4,2.47712125471966,1.95,2,3.7083,1.40913697817218,0.769384387083821,1.78282584753388,3.40959501939682,2.93901977644867
hacienda,6.97118,2005,5,1.95424250943932,1.86440677966102,2.28571428571429,2.6321,-1.43084119777609,-1.86699940027386,-0.315972613956252,3.56288738129388,3.5720579899263
quartermaster-general,7.50554,2014,6,1.95424250943932,2.09090909090909,1.24324324324324,2.2903,-0.857447770814831,0.343344782323865,1.13487416932076,3.22711508258913,3.16731733474818
valeria-card-kingdoms,7.53381,2016,5,1.65321251377534,2.15,2.71428571428571,1.9375,-0.207517800946573,0.644877008866004,-0.102501787091208,3.39967372148104,3.14238946611884
advanced-squad-leader-starter-kit-2,7.89371,2005,2,2.25527250510331,2.92307692307692,0,3.7725,0.603477898496189,0.331345954629121,0.982768664696519,3.37821614974988,2.98272338766855
werewolves-millers-hollow,6.87259,2001,18,1.47712125471966,1,1,1.3227,0.513994948357637,0.571572103081468,0.733617045241507,4.04497070529277,3.85763398515001
risk-star-wars-edition,7.20947,2015,4,1.65321251377534,3,1.04166666666667,1.8283,1.40913697817218,0.769384387083821,1.78282584753388,3.73199144901893,3.33061666729444
hansa,6.90645,2004,4,1.77815125038364,2.62595419847328,2.336,2.3544,-1.29503666585857,-0.766945576013895,0.818201097013186,3.7240299729356,3.66048601578497
java,7.03784,2000,4,2.07918124604762,2.04878048780488,2.65384615384615,3.4011,-0.713491257135114,-2.51106560904538,1.74941912561975,3.6277753752293,3.47596158919242
people,7.6748,1998,2,2.55630250076729,3,0,3.6447,0.603477898496189,0.331345954629121,0.982768664696519,3.50419891853945,3.06370855939142
andean-abyss,7.57337,2012,4,2.55630250076729,1.85294117647059,1.78125,3.679,1.40913697817218,0.769384387083821,1.78282584753388,3.31785448933147,3.10243370568134
lord-rings 4,6.78383,2000,5,1.77815125038364,2.06382978723404,2.35766423357664,2.5758,0.308209598144434,1.73139202481343,-1.03182504988185,4.26429824719022,4.07722251041105
julius-caesar,7.78287,2010,2,2.07918124604762,2.95,0,2.4514,0.224985776603293,1.20222737539549,0.223840396036578,3.20002926655377,3.01911629044707
trains-rising-sun,7.61205,2014,4,1.65321251377534,2.25,2.2,2.4727,-0.763802012013039,0.673879936858499,0.15475288153248,3.45316539252586,3.06445798922692
gold-west,7.49416,2015,4,1.77815125038364,2.13333333333333,2.71428571428571,2.4894,-0.174022430150893,-1.4950120752544,-0.208579315322462,3.23426412437879,3.11226976841727
dogs-war,7.56447,2014,5,1.8750612633917,1.23529411764706,1.5,2.6667,-0.385309890120143,-0.197001483907866,0.91368115019242,3.29841638006129,3.09795107099415
arkwright,7.90727,2014,4,2.38021124171161,1.76923076923077,2.25925925925926,4.5308,-0.385309890120143,-0.197001483907866,0.91368115019242,3.24328614608345,2.95085145888855
thunderbolt-apache-leader,8.17019,2012,1,1.95424250943932,0,0,3.1359,-0.763802012013039,0.673879936858499,0.15475288153248,3.29402509409532,2.90579588036787
wizard,6.88563,1984,6,1.65321251377534,1.08620689655172,1.87323943661972,1.7511,-0.763802012013039,0.673879936858499,0.15475288153248,3.92987852365678,3.73917663191073
automobiles,7.45977,2016,5,1.8750612633917,1.8,2.6,2.1579,-0.763802012013039,0.673879936858499,0.15475288153248,3.24402958903002,3.14550717140966
heroes-normandie,7.63676,2014,2,1.77815125038364,2.86363636363636,0,2.6975,3.94788259738999,-0.453920538935841,-1.47415530322422,3.51388318561109,3.1102529173534
qwixx,6.91101,2012,5,1.17609125905568,2.11111111111111,2.39583333333333,1.1423,0.603477898496189,0.331345954629121,0.982768664696519,3.85564028089015,3.65436909097529
machi-koro,6.74968,2012,4,1.47712125471966,1.77439024390244,2.34756097560976,1.5514,-0.207517800946573,0.644877008866004,-0.102501787091208,4.39731417390885,4.20392993724463
arkadia,6.94885,2006,4,1.77815125038364,2.16666666666667,2.56060606060606,2.5732,-1.52957227407175,-2.75047454661678,0.673817784652241,3.59681693591559,3.57472558359407
linko,7.08703,2014,5,1.30102999566398,1.60714285714286,2.11111111111111,1.4,-2.39087872839244,0.748002053523988,-2.00611891122276,3.60173414826011,3.41763773965223
ethnos,7.77929,2017,6,1.77815125038364,1.55555555555556,1.77777777777778,2.0588,-2.10603236530134,-0.453414521777012,-0.26706935477454,3.26292546933183,2.99782308074573
rallyman,7.25694,2009,4,1.65321251377534,2.34042553191489,2.6078431372549,2.1746,1.72449213420387,-0.396720544611385,-0.044011747639129,3.43360984332372,3.29336255471145
la-isla,6.97747,2014,4,1.77815125038364,2,2.41176470588235,2.2356,-0.458868793241998,-0.293595499953402,-1.94762887177068,3.75273969393533,3.53262700122889
new-era,7.62736,2011,5,1.77815125038364,2.44444444444444,2.64516129032258,3.4495,-0.675492872978022,1.75598457808472,-1.11058167520616,3.21590181320403,3.06892761168207
blood-bowl-2016-edition,8.3525,2016,2,2.07918124604762,3,0,3.3333,2.82686836168231,0.274145960304665,-0.447374890888572,3.28824922557199,2.86510397464113
mission-red-planet,6.93886,2005,5,1.77815125038364,1.03571428571429,1.91304347826087,2.3203,-0.857447770814831,0.343344782323865,1.13487416932076,3.53504081325116,3.56631962152481
medina,7.07625,2001,4,1.77815125038364,1.47368421052632,2.375,2.8132,-0.619845498333323,-2.18053045451075,0.769297837831475,3.51772359483374,3.41296427199666
worlds-fair-1893,7.36601,2016,4,1.65321251377534,1.95454545454545,2.15,1.9348,-2.10603236530134,-0.453414521777012,-0.26706935477454,3.43775056282039,3.19975517725347
shadow-hunters,6.85005,2005,8,1.65321251377534,1,1.0253164556962,1.8156,1.50278273697397,1.09991954161846,0.802704559745605,3.82968964089897,3.80441205913771
firenze,7.29386,2010,4,1.77815125038364,2.51612903225806,2.375,2.5606,-1.20139090705678,-0.436410421479261,-0.161920190775092,3.24402958903002,3.22193559982801
yomi,7.1268,2011,2,1.47712125471966,2.86842105263158,0,2.3613,0.13550282646474,1.44245352384783,-0.025311223418434,3.4401216031878,3.41413736218448
animal-upon-animal,6.88885,2005,4,1.17609125905568,2.17647058823529,2.38888888888889,1.0435,0.603477898496189,0.331345954629121,0.982768664696519,3.84204728850964,3.6652056284346
fortune-and-glory-cliffhanger-game,7.10738,2011,8,2.38021124171161,2.04444444444444,2.51063829787234,2.8622,1.50278273697397,1.09991954161846,0.802704559745605,3.66576855071938,3.4367985102318
railroad-revolution,7.54489,2016,4,1.95424250943932,1.76190476190476,2.38461538461538,3.1356,-0.385309890120143,-0.197001483907866,0.91368115019242,3.27346427262135,3.08671566394488
parade,6.9296,2007,6,1.47712125471966,2.14,2.14634146341463,1.5,-1.57988302894968,0.434470999287104,-0.920848459435033,3.74468406327689,3.59028440371816
dc-comics-deck-building-game,7.00497,2012,5,1.65321251377534,2.2037037037037,2.63636363636364,2.0304,-0.385309890120143,-0.197001483907866,0.91368115019242,3.79281177124815,3.61710523050238
gipf,7.12049,1997,2,1.77815125038364,2.96153846153846,0,2.7688,0.938775734588195,-1.02277506522166,-0.336398300441757,3.55918818900478,3.37217528611506
touch-evil-supernatural-game,6.99287,2008,8,1.95424250943932,2.14102564102564,2.31578947368421,2.5516,1.50278273697397,1.09991954161846,0.802704559745605,3.75648396444261,3.59195455504674
new-york-1901,6.99282,2015,4,1.77815125038364,1.91428571428571,2.2,2.0833,-1.43084119777609,-1.86699940027386,-0.315972613956252,3.74452767347257,3.51361707378787
empire-sun,7.94048,2005,2,2.55630250076729,2.91666666666667,0,4.1566,0.603477898496189,0.331345954629121,0.982768664696519,3.46448954743397,2.96567197122011
flamme-rouge,7.63474,2016,4,1.65321251377534,1.91666666666667,2.48148148148148,2.0714,0.357212223694641,-0.054186562382007,-0.872027530803168,3.15806079393661,3.08098704691089
islebound,7.44357,2016,4,2.07918124604762,1.9375,2.72222222222222,2.9412,0.642058586785745,-1.25560313768301,0.867022025645051,3.47290265180366,3.13385812520333
zendo,7.27856,2001,5,1.77815125038364,1.08695652173913,2.08,2.5556,-0.385309890120143,-0.197001483907866,0.91368115019242,3.12221587827283,3.24427712080184
dice-town,6.8505,2009,5,1.77815125038364,1.51063829787234,2.02127659574468,1.6778,-0.212603118440449,0.091937017057726,-0.092832676270994,3.77121990194953,3.71858472002744
nebula,7.23782,2016,4,1.77815125038364,1.96,2.58333333333333,2.24,-0.385309890120143,-0.197001483907866,0.91368115019242,3.39304846641678,3.26528962586083
roll-player,7.60974,2016,4,1.95424250943932,2.29411764705882,2.46153846153846,2.2353,-1.02359881788321,0.405468071294609,-1.17810312805872,3.27531135454181,3.07040732174012
catan-card-game,6.77296,1996,2,1.95424250943932,2.92207792207792,0,2.4528,-0.586009922839469,1.51575842963237,-0.861430055751148,4.24152157767605,4.04910167820856
blueprints,6.9159,2013,4,1.47712125471966,2.08771929824561,2.19298245614035,1.6875,-0.212603118440449,0.091937017057726,-0.092832676270994,3.73311698144206,3.60422605308447
fairy-tale,6.78423,2004,5,1.47712125471966,1.7027027027027,2.22321428571429,1.7617,-2.39087872839244,0.748002053523988,-2.00611891122276,4.01857568346725,3.8609964367572
junk-art,7.5986,2016,6,1.47712125471966,2,2,1.2,-0.763802012013039,0.673879936858499,0.15475288153248,3.27600198996205,3.05766610390983
nothing-personal,7.19551,2013,5,2.07918124604762,1,2,2.7525,0.131340017801501,0.871692220860852,1.20396168382486,3.45591024038274,3.27137687189407
pursuit-happiness,7.32262,2015,4,1.95424250943932,2.26315789473684,2.47368421052632,2.4667,-0.385309890120143,-0.197001483907866,0.91368115019242,3.45040308615537,3.19700472802305
golden-ages,7.38155,2014,4,1.95424250943932,1.96153846153846,2.26666666666667,2.9293,-0.403472720870197,-2.925601054049,-0.362631738503621,3.29863478312444,3.16879202031418
advanced-squad-leader-starter-kit-3,7.99869,2007,2,2.25527250510331,3,0,3.879,0.603477898496189,0.331345954629121,0.982768664696519,3.36977228859696,2.91855453055027
ascending-empires,7.20119,2011,4,1.8750612633917,1.92307692307692,2.45714285714286,2.3356,-1.20139090705678,-0.436410421479261,-0.161920190775092,3.24919835739111,3.27392678010053
patchistory,7.34085,2013,4,2.07918124604762,1.90909090909091,2.36111111111111,3.7664,0.320411384715344,-1.38385312836659,-1.52492315041301,3.40088321554836,3.19256745333655
rialto,6.97915,2013,5,1.65321251377534,1.78,2.17307692307692,2.5579,-1.2899513483647,-0.214005584205617,0.808531986192972,3.5864747785714,3.47683162851226
high-frontier,7.44531,2010,5,2.25527250510331,1.93103448275862,2.7,4.2891,1.12429061508107,1.97080096238482,0.043776291085665,3.37621185028267,3.13767053723676
bloody-inn,6.98957,2015,4,1.77815125038364,1.97297297297297,2.14814814814815,2.3731,-0.763802012013039,0.673879936858499,0.15475288153248,3.64767631324087,3.48812749624746
fire-axe-viking-saga,7.03121,2004,5,1.95424250943932,1.13333333333333,1.95555555555556,2.6754,0.603477898496189,0.331345954629121,0.982768664696519,3.52361641905437,3.41597441137657
evo,6.89226,2001,5,1.77815125038364,1.09677419354839,2.13513513513514,2.3439,1.03064485627928,1.64026580785019,1.02389757887394,3.56193576331378,3.61836193110988
colossal-arena,6.79943,1997,5,1.77815125038364,1.65384615384615,2.64666666666667,2.0182,-0.763802012013039,0.673879936858499,0.15475288153248,3.88896534430034,3.80133509567455
carcassonne-south-seas,7.17072,2013,5,1.54406804435028,2.58620689655172,2.54838709677419,1.8348,-1.52957227407175,-2.75047454661678,0.673817784652241,3.52335620665479,3.30513631894364
dark-moon,7.13737,2011,7,1.8750612633917,1.07407407407407,1.5,2.3019,1.50278273697397,1.09991954161846,0.802704559745605,3.50718097726024,3.33081946649584
tournay,7.08198,2011,4,1.77815125038364,2.55769230769231,2.32608695652174,2.8796,-1.5747977114558,0.987410991095382,-0.930517570255247,3.56407397897715,3.36828688490213
coconuts,7.11959,2013,4,1.30102999566398,1.95652173913043,2.29166666666667,1.0522,-0.385309890120143,-0.197001483907866,0.91368115019242,3.54518336821541,3.36135002435227
not-alone,7.26846,2016,7,1.65321251377534,1.45,1.875,1.9091,-0.763802012013039,0.673879936858499,0.15475288153248,3.46374372124706,3.26316246496222
wallenstein-second-edition,7.69662,2012,5,2.07918124604762,1.3125,1.70588235294118,3.2143,-0.478955648921935,-0.5275366384425,1.8938024379807,3.228400358703,2.99563519459755
dungeon-twister,6.8492,2004,2,1.77815125038364,2.94117647058824,0,2.8817,2.34606707866758,-2.09491552730934,-2.44655439874921,3.84098383732038,3.72123337001728
dungeon-fighter,6.90353,2011,6,1.65321251377534,1.95,2.45098039215686,1.7557,1.81280127323889,0.685384096614832,-1.30934630437777,3.7488080049586,3.60745502321467
de-vulgari-eloquentia,7.30457,2010,5,2.07918124604762,1.8,2.33333333333333,3.6319,-0.385309890120143,-0.197001483907866,0.91368115019242,3.42373724998233,3.19117145572856
dc-comics-dice-masters-justice-league,7.59511,2015,2,1.77815125038364,2.8,0,2.2069,0.603477898496189,0.331345954629121,0.982768664696519,3.4456042032736,3.03822263836872
rattus,6.83548,2010,4,1.65321251377534,1.57831325301205,2.27710843373494,2.0592,0.420349189555845,0.241036948546834,1.71373833302979,3.69284691927723,3.68385720540035
klask,7.66452,2014,2,1,3,0,1.0455,-0.385309890120143,-0.197001483907866,0.91368115019242,3.15986784709257,3.02201573981772
cottage-garden,7.13517,2016,4,1.77815125038364,2.23809523809524,2.7,1.8367,-0.619845498333323,-2.18053045451075,0.769297837831475,3.52465571235778,3.31827208021163
cleopatra-and-society-architects,6.8119,2006,5,1.77815125038364,1.26530612244898,2.03389830508475,2.2862,-1.63662654798929,-0.707179478541907,-2.08141470907961,3.83765155784639,3.74927240829842
blokus-duo,6.86895,2005,2,1.17609125905568,2.94,0,1.7048,-0.619845498333323,-2.18053045451075,0.769297837831475,3.76996780132944,3.62273196516472
medieval-academy,7.08064,2014,5,1.47712125471966,1.31818181818182,2,1.8242,-1.66844347025759,0.656875836560748,0.049603717533032,3.55497345833324,3.34772021703404
1846-race-midwest,8.09878,2005,5,2.38021124171161,1.53333333333333,2.33333333333333,4.0545,-0.619845498333323,-2.18053045451075,0.769297837831475,3.15411952551585,2.84385542262316
leaving-earth,7.96006,2015,5,2.25527250510331,2.30555555555556,2.15151515151515,3.4474,-0.385309890120143,-0.197001483907866,0.91368115019242,3.29424571613812,2.92685670894969
santiago-de-cuba,6.94643,2011,4,1.8750612633917,2.45833333333333,2.30681818181818,2.1775,1.72449213420387,-0.396720544611385,-0.044011747639129,3.55157197367425,3.51414913447544
rise-augustus,6.78731,2013,6,1.47712125471966,1.94545454545455,2.55555555555556,1.6292,-1.11308176802176,0.645694219746956,-1.42725474751373,3.86105624457687,3.76685881102142
mykerinos,6.88339,2006,4,1.65321251377534,1.7719298245614,2.31666666666667,2.5675,0.263566464892849,-0.384721716916641,0.10809375698511,3.56454771175595,3.55630250076729
doomtown-reloaded,7.36562,2014,4,1.47712125471966,2.71428571428571,1.88461538461538,3.4867,0.041857067662949,1.1119183693132,0.954810064369845,3.66661156841903,3.2291697025391
lowenherz,7.08242,1997,4,1.95424250943932,1.43243243243243,1.77777777777778,2.9308,0.642058586785745,-1.25560313768301,0.867022025645051,3.48086892368717,3.34163233577805
mottainai,7.0832,2015,5,1.47712125471966,2.69387755102041,2.31707317073171,2.9619,-2.39087872839244,0.748002053523988,-2.00611891122276,3.64404449281475,3.32469391386177
xenoshyft-onslaught,7.14294,2015,4,1.77815125038364,2.52631578947368,2.30952380952381,2.7159,-0.297000751085126,0.885103157318351,-0.35165340654622,3.57484119506338,3.31281182621209
amyitis,6.99208,2007,4,2.07918124604762,1.94642857142857,2.67213114754098,3.2341,-0.478955648921935,-0.5275366384425,1.8938024379807,3.52543355342882,3.42209716313171
mystery-rummy-jack-ripper,6.98266,1998,4,1.65321251377534,2.77777777777778,1.97872340425532,1.7357,-1.57988302894968,0.434470999287104,-0.920848459435033,3.68957521575994,3.46434048462767
titan,6.9619,1980,6,2.38021124171161,2.37837837837838,2.23157894736842,3.4563,-0.212603118440449,0.091937017057726,-0.092832676270994,3.70182693039714,3.55461028522616
meuterer,6.9449,2000,4,1.77815125038364,1,1.23809523809524,2.3187,-0.453783475748122,0.259344491854876,-1.95729798259089,3.71273385906995,3.4782778319196
one-deck-dungeon,7.53266,2016,2,1.65321251377534,2.06060606060606,0,2.0556,0.603477898496189,0.331345954629121,0.982768664696519,3.5388249889379,3.11394335230684
wings-war-famous-aces,6.87289,2004,4,1.47712125471966,2.26666666666667,1.79166666666667,1.734,-0.385309890120143,-0.197001483907866,0.91368115019242,3.72411195396121,3.64315646561971
oh-my-goods,6.95888,2015,4,1.47712125471966,2.56,2.42105263157895,2.2048,-1.57988302894968,0.434470999287104,-0.920848459435033,3.77880220401324,3.48072537898849
city-iron,7.34866,2013,4,2.07918124604762,1.77777777777778,2.16,3.2212,-0.769138631779814,1.42544942355008,-0.130460387417882,3.32097667734282,3.15320490008428
two-rooms-and-boom,7.0706,2013,30,1.17609125905568,1,1,1.4206,0.513994948357637,0.571572103081468,0.733617045241507,3.61108573341487,3.37235958252432
fief-france-1429,7.4928,2015,6,2.38021124171161,1,1.2,3.7436,0.509832139694398,0.000810800094487,1.9628899524848,3.47741068790725,3.1215598441875
tsuro,6.6893,2004,8,1.17609125905568,1.61290322580645,1.99305555555556,1.2599,-0.998337620226219,-1.30964903374438,0.010369569171534,4.32502280027045,4.19265107066798
say-anything,6.83161,2008,8,1.47712125471966,1,1.20512820512821,1.0964,-0.385309890120143,-0.197001483907866,0.91368115019242,3.85339397745067,3.65108408924301
mint-works,7.39966,2017,4,1.30102999566398,2.45454545454545,2.34375,1.7381,-0.385309890120143,-0.197001483907866,0.91368115019242,3.53364497879876,3.14921911265538
automania,7.46173,2015,4,1.95424250943932,1.86666666666667,2.16666666666667,2.7458,0.279459340144457,-1.41195686752141,0.589233732880561,3.24254142829838,3.07954300740291
doom-boardgame,6.90519,2004,4,2.25527250510331,1.89041095890411,2.20512820512821,2.9077,2.62379697268165,0.371853042377949,-0.224075852590042,3.78717699247055,3.66454796224655
asara,7.05005,2010,4,1.65321251377534,1.73684210526316,2.2972972972973,2.3543,-0.763802012013039,0.673879936858499,0.15475288153248,3.45924166487808,3.33825723024626
sons-anarchy-men-mayhem,7.40501,2014,4,1.77815125038364,1.14285714285714,2.17391304347826,2.6027,2.53015121387986,0.041317887843315,0.756045435198236,3.50119624202709,3.14050804303818
elfenland,6.74704,1998,6,1.77815125038364,1.31506849315068,1.90140845070423,2.1644,-1.5747977114558,0.987410991095382,-0.930517570255247,3.8972971220595,3.83238116024704
carcassonne-winter-edition,7.51934,2012,5,1.60205999132796,2.78947368421053,2.22222222222222,1.7593,-0.713491257135114,-2.51106560904538,1.74941912561975,3.37529773821734,3.06145247908719
dungeons-dragons-dice-masters-battle-faerun,7.45901,2015,2,1.77815125038364,2.93333333333333,0,2.1321,1.50278273697397,1.09991954161846,0.802704559745605,3.49734438101758,3.07445071895459
fabled-fruit,7.21916,2016,5,1.47712125471966,1.51724137931034,2.16666666666667,1.5152,-1.20139090705678,-0.436410421479261,-0.161920190775092,3.40654018043396,3.20978301484852
pixel-tactics,7.11159,2012,2,1.47712125471966,2.90909090909091,0,2.6,-0.675492872978022,1.75598457808472,-1.11058167520616,3.66407759018507,3.31993843998031
welcome-dungeon,6.76181,2013,4,1.47712125471966,1.96923076923077,2.63934426229508,1.2254,-0.385309890120143,-0.197001483907866,0.91368115019242,4.03092339962722,3.77851301173892
sherlock-holmes-consulting-detective-jack-ripper-w,8.30412,2017,8,2.07918124604762,3,2.25,2.0833,-0.385309890120143,-0.197001483907866,0.91368115019242,3.49692964807321,2.80071707828239
tides-time,6.82756,2015,2,1.30102999566398,2.9,0,1.6149,-2.01238660649954,-0.122879367242378,-1.24719064256282,3.86799751034495,3.62695595143545
axis-allies-anniversary-edition,7.346,2008,6,2.55630250076729,2.22077922077922,1.82089552238806,3.1429,0.509832139694398,0.000810800094487,1.9628899524848,3.29468662427944,3.23146959043068
le-havre-inland-port,6.99931,2012,2,1.47712125471966,2.94736842105263,0,2.5481,-0.385309890120143,-0.197001483907866,0.91368115019242,3.61626540528171,3.38632057389405
arcadia-quest-inferno,8.48541,2017,4,2.07918124604762,1.55555555555556,2,2.3636,3.94788259738999,-0.453920538935841,-1.47415530322422,3.51201696949613,2.7979596437372
ascension-immortal-heroes,7.46655,2012,2,1.47712125471966,2.90909090909091,0,2.125,-1.5747977114558,0.987410991095382,-0.930517570255247,3.38827886345964,3.08707120590654
wars-roses-lancaster-vs-york,7.34735,2010,4,2.25527250510331,1.78378378378378,1.63157894736842,3.1879,-1.2899513483647,-0.214005584205617,0.808531986192972,3.21085336531489,3.12515582958053
sticheln,7.02564,1993,8,1.77815125038364,1.04347826086957,2.33333333333333,1.9451,-0.763802012013039,0.673879936858499,0.15475288153248,3.45697301363582,3.35679046035172
near-and-far,8.33362,2017,4,2.07918124604762,2.27777777777778,2.52941176470588,2.5882,-0.124293979405432,1.17404165828394,-1.35816723300963,3.42618582524451,2.79518458968242
mu-more,7.17945,1995,8,1.77815125038364,1.1304347826087,1.35714285714286,2.4826,-0.385309890120143,-0.197001483907866,0.91368115019242,3.44529276942597,3.23603314711764
nations-dice-game,6.93731,2014,4,1.60205999132796,2.31578947368421,2.30555555555556,2.023,0.603477898496189,0.331345954629121,0.982768664696519,3.42699895875654,3.4451369687133
shadow-emperor,6.94187,2004,4,1.95424250943932,1.12631578947368,1.44827586206897,3.4249,-1.2899513483647,-0.214005584205617,0.808531986192972,3.56995881809659,3.4344092075875
starship-catan,6.85472,2001,2,1.77815125038364,2.96428571428571,0,2.4643,0.603477898496189,0.331345954629121,0.982768664696519,3.77144048663991,3.58489634413745
sword-rome,7.32599,2004,5,2.55630250076729,1.13636363636364,1.39285714285714,3.305,1.50278273697397,1.09991954161846,0.802704559745605,3.38435341413751,3.14144977340047
aladdins-dragons,6.93984,2000,5,1.95424250943932,1.1304347826087,1.67647058823529,2.4722,-1.20139090705678,-0.436410421479261,-0.161920190775092,3.54617236831694,3.45939248775923
scepter-zavandor,7.02632,2004,6,1.95424250943932,1.70731707317073,2.30769230769231,3.5159,-0.302086068579002,0.332163165510073,-0.341984295726006,3.40157284567645,3.36660971039243
galaxy-defenders,7.54158,2014,5,2.07918124604762,2.13793103448276,2.63333333333333,3.1413,3.94788259738999,-0.453920538935841,-1.47415530322422,3.38721180031373,3.07040732174012
star-trek-catan,7.07017,2012,4,1.8750612633917,1.14285714285714,2.23076923076923,2.3739,1.34600001231097,0.47416087615498,-0.802940016299069,3.76551954309795,3.35755371974308
merkator,7.04405,2010,4,1.95424250943932,2.42857142857143,2.19354838709677,2.9697,-1.20139090705678,-0.436410421479261,-0.161920190775092,3.44122367424261,3.32735893438633
castle-panic,6.70388,2009,6,1.77815125038364,2.08,2.27722772277228,1.6739,1.12429061508107,1.97080096238482,0.043776291085665,4.23067878114647,4.01957320209564
wyatt-earp,6.86947,2001,4,1.65321251377534,1.89705882352941,2.77272727272727,1.8417,-1.57988302894968,0.434470999287104,-0.920848459435033,3.68376726142531,3.55181582235102
condottiere,6.74329,1995,6,1.65321251377534,1.13265306122449,1.78350515463918,1.9507,-0.857447770814831,0.343344782323865,1.13487416932076,3.86870320227854,3.80488874462239
bausack,6.88014,1987,8,1.65321251377534,1.9,2.19354838709677,1.3101,-0.385309890120143,-0.197001483907866,0.91368115019242,3.59977393914639,3.52113808370404
aton,6.89706,2005,2,1.47712125471966,2.93181818181818,0,2.1077,-0.857447770814831,0.343344782323865,1.13487416932076,3.5928426831311,3.47217114669236
puzzle-strike-third-edition,7.36677,2012,4,1.30102999566398,2.91666666666667,2.07142857142857,2.7097,0.13550282646474,1.44245352384783,-0.025311223418434,3.26717172840301,3.13987908640124
rise-empires,7.117,2009,5,2.25527250510331,1.33333333333333,1.93023255813953,3.5535,-0.478955648921935,-0.5275366384425,1.8938024379807,3.43152458418745,3.26599637049508
kraftwagen,7.36812,2015,4,1.8750612633917,1.9,2.26086956521739,2.8353,-0.385309890120143,-0.197001483907866,0.91368115019242,3.25719842613934,3.09691001300806
europe-engulfed,7.53536,2003,3,2.85733249643127,2.72727272727273,2.35483870967742,3.775,0.603477898496189,0.331345954629121,0.982768664696519,3.34849957028384,3.08242630086077
ingenious-travel-edition,7.14017,2006,2,1.47712125471966,2.9047619047619,0,1.8544,-0.998337620226219,-1.30964903374438,0.010369569171534,3.38542751480513,3.24104815067164
aquaretto,7.02623,2008,5,1.65321251377534,1.75757575757576,2.225,2.1045,-1.43592651526996,-2.41993939208214,-0.306303503136038,3.44075170047919,3.35449260058944
warrior-knights,6.87931,2006,6,2.25527250510331,1.21276595744681,1.67272727272727,3.491,-0.385309890120143,-0.197001483907866,0.91368115019242,3.70500795933334,3.53907609879278
power-struggle,7.04438,2009,5,2.02118929906994,1.06666666666667,1.74358974358974,3.3527,0.420349189555845,0.241036948546834,1.71373833302979,3.48401496266756,3.31154195840119
kremlin,6.98677,1986,6,1.8750612633917,1.04761904761905,1.33333333333333,2.8327,-0.385309890120143,-0.197001483907866,0.91368115019242,3.55497345833324,3.39445168082622
sylvion,7.28859,2015,2,1.47712125471966,2.07692307692308,0,2.0312,-0.250712086747464,0.161637409781592,-2.18059702088942,3.58500927990246,3.15594301797184
ubongo,6.75681,2003,4,1.39794000867204,1.9,2.22916666666667,1.5594,-1.20139090705678,-0.436410421479261,-0.161920190775092,3.77626521826811,3.74075732330777
room-25,6.844,2013,6,1.47712125471966,1.54054054054054,1.73684210526316,1.9227,2.05978997029587,-1.75084156446216,-1.36317871277741,3.69196510276736,3.57379958221574
roma,6.81634,2005,2,1.65321251377534,2.875,0,2.0022,-0.586009922839469,1.51575842963237,-0.861430055751148,3.69152352216815,3.60820500770433
factory-fun,6.85936,2006,5,1.65321251377534,2.01923076923077,2.28,2.4902,0.501168737374357,-2.90859695375125,-0.257482574504173,3.51719589794997,3.50514997831991
gravwell-escape-9th-dimension,7.0046,2013,4,1.54406804435028,1.92,2.66666666666667,1.7429,-1.19630558956291,0.116529570329017,-0.171589301595306,3.5152113043278,3.36229393796423
